video,filament_id,observations,first_frame,last_frame,lifetime_min,mean_length_um,max_length_um,mean_span_length_um,mean_arc_length_um,length_change_rate_um_per_min,arc_trajectory_um,net_displacement_um,directionality,mean_speed_um_per_min,max_speed_um_per_min,speed_std_um_per_min,mean_z_plane_count,max_z_plane_count,z_spread_um,z_center_um,mean_intensity,sum_intensity,max_intensity,start_x_um,start_y_um,start_z_um,end_x_um,end_y_um,end_z_um
ch20_URA7_URA8_002_hyperstack_crop_03,5,2,22,28,90.0,1.099391092092534,1.5321155175184,1.1207925909130383,1.963277058889256,0.00961609834279702,3.926554117778512,1.5588946709626357,1.0,0.01732105189958484,0.01732105189958484,0.0,2.0,2,0.3,0.06794117647058823,144.67058563232422,3887.0,158.0,22.5,12.9,0.03,21.6,14.170588235294117,0.10588235294117647
ch20_URA7_URA8_002_hyperstack_crop_04,5,48,2,49,705.0,2.4663857258555795,3.2341995688771203,2.882265821398795,5.6476305467704435,-0.0008991601633312515,271.0862662449813,1.412208971216437,0.05629110595667459,0.035585253806299885,0.0987880165922074,0.018449817872921395,4.145833333333333,5,1.2,0.3085617714928819,147.7391799290975,761759.0,208.0,18.10473372781065,20.820710059171596,0.3994082840236686,17.766101694915253,22.164406779661014,0.1271186440677966
ch20_URA7_URA8_002_hyperstack_crop_05,1,26,1,30,435.0,2.3632711492154863,3.8700101426010725,2.689227734537142,4.652794360606048,0.0015793069361544087,120.97265337575725,2.9642245164843644,0.11035376274212183,0.06390705742129921,0.17668777646697797,0.04633822706429946,4.6923076923076925,5,1.2,0.5224691808184037,162.88248267540564,501644.0,265.0,18.5,10.516666666666667,0.1333333333333333,18.57857142857143,13.435714285714283,0.642857142857143
ch20_URA7_URA8_002_hyperstack_crop_05,2,14,17,30,195.0,2.8255356702544434,4.972689789332635,3.1407819773991443,6.814640905520368,-0.011880953282739342,95.40497267728514,5.706006106379951,0.4987487574347769,0.05866996025575877,0.2730140619172122,0.07030827994593673,4.142857142857143,5,1.2,0.35257116383724035,161.98029436383928,249315.0,249.0,21.899999999999995,15.4,0.19999999999999998,26.826804123711337,12.522680412371134,0.27835051546391754
ch20_URA7_URA8_002_hyperstack_crop_05,6,22,27,49,330.0,2.6730097287480956,4.662452100382335,2.8565170505014166,6.023353211984176,0.005790638535292622,132.51377066365188,1.9619930073522778,0.08054197976655804,0.07456697536029848,0.2942418422302881,0.05988273721788054,4.0,5,1.2,0.33782450786941065,148.95093189586294,337819.0,210.0,21.518181818181816,19.840909090909093,0.09545454545454546,20.84645669291339,18.018897637795277,0.37559055118110235
ch20_URA7_URA8_002_hyperstack_crop_06,1,8,1,10,135.0,4.039457699545174,5.2137052757473965,4.53946869484097,11.146772152185939,0.016858790587148488,89.17417721748751,2.0117741356323977,0.24166761530496628,0.05586578780052453,0.08195474113202421,0.020574533601702694,3.875,4,0.8999999999999999,0.32037674801464977,169.42203330993652,211723.0,234.0,23.737499999999997,9.88125,0.3375,24.058378378378375,11.867027027027024,0.3064864864864865
ch20_URA7_URA8_002_hyperstack_crop_06,2,4,17,49,480.0,1.8237060081811616,2.592229345255914,1.9695310214615034,3.8872239067201813,0.002301542516687752,15.548895626880725,1.3147192910591292,0.654523693325323,0.029346097563435505,0.06540594766046123,0.026889283227752782,2.5,3,0.6,0.13747922080901706,158.16190338134766,20668.0,183.0,16.815789473684212,11.147368421052633,0.12631578947368421,17.54594594594594,10.054054054054054,0.1216216216216216
ch20_URA7_URA8_002_hyperstack_crop_06,6,5,0,29,435.0,1.5332207397823436,2.743268755299099,1.6545089949625176,3.2700562727039175,0.0007489474464617752,16.35028136351959,5.183354933568308,0.6365176632437286,0.04163664401968461,0.08768060123598312,0.028395532124714264,2.4,3,0.6,0.3036033768346048,156.0203430175781,30045.0,186.0,17.650000000000002,25.799999999999997,0.7999999999999998,18.825,20.79642857142857,0.12857142857142853
ch20_URA7_URA8_002_hyperstack_crop_07,1,8,3,32,435.0,1.4852008333924251,2.861253621631436,1.481541464272477,3.054061626057293,-0.0034994402321676782,24.432493008458344,0.8465600967820179,0.10700433304743419,0.02159918531710283,0.04585633500286309,0.014948748040875459,1.75,2,0.3,0.0616154948086718,140.516508102417,17468.0,170.0,19.151612903225804,13.05483870967742,0.029032258064516127,19.987499999999997,12.9375,0.09375
ch20_URA7_URA8_002_hyperstack_crop_07,7,3,5,19,210.0,1.38213282729735,2.689536009715963,1.352242818182259,1.8144077275380266,0.000531244175527499,5.44322318261408,2.845080183404327,0.5019415679038793,0.02669378056161538,0.027387738916958206,0.0006939583553428261,2.0,2,0.3,0.2311764705882353,138.8686269124349,5538.0,155.0,18.4125,24.675,0.15,20.080000000000002,26.98,0.12000000000000001
ch20_URA7_URA8_002_hyperstack_crop_09,1,8,8,27,285.0,0.9930468995686106,1.6933142190356605,1.0616418288273666,2.0913008594803357,-0.0005024001645743848,16.730406875842686,2.7368078368076256,0.40306963640121996,0.03439109912088843,0.06067563775461813,0.015956165045393506,2.625,4,0.8999999999999999,0.2572478151888434,132.85945320129395,24165.0,155.0,19.457142857142856,8.1,0.12857142857142856,18.023076923076925,10.430769230769231,0.16153846153846155
ch20_URA7_URA8_002_hyperstack_crop_10,2,3,11,16,75.0,1.2605097228325588,1.407069952855959,1.486446693794577,2.2191426955080136,-0.004606031448923475,6.657428086524041,2.2042490501363146,0.9755407311353,0.03689613859437291,0.04817825539809313,0.011282116803720222,4.0,4,0.8999999999999999,0.41954975570536207,133.02426147460938,13625.0,152.0,19.852173913043476,1.6043478260869561,0.2869565217391304,17.747368421052627,1.0578947368421052,0.6473684210526316
ch20_URA7_URA8_002_hyperstack_crop_11,3,2,2,7,75.0,1.8536113297987533,3.0536852764960405,1.891710083697789,4.028510217711419,0.032001971911927656,8.057020435422839,1.0374539718954519,1.0,0.013832719625272692,0.013832719625272692,0.0,2.5,3,0.6,0.16909090909090907,146.9727325439453,8787.0,163.0,21.96,13.2,0.18,21.0,12.807272727272734,0.15818181818181817
ch20_URA7_URA8_002_hyperstack_crop_11,6,37,2,49,705.0,1.252663013714009,1.9216546714660276,1.3825353246050947,2.120381328768782,0.000290738169289874,78.45410916444493,0.5169046921399434,0.013820761807520406,0.05907264452703768,0.2069464000653309,0.04255445979361595,3.2162162162162162,5,1.2,0.2744961287207833,145.5390163112331,180802.0,190.0,22.75384615384615,20.97692307692308,0.023076923076923075,22.538297872340426,21.236170212765956,0.41489361702127653
ch20_URA7_URA8_002_hyperstack_crop_11,8,4,16,40,360.0,0.7547293568193392,0.9144266448857132,0.8455681870102219,1.1095123518244399,-0.0003141195018795081,4.438049407297759,2.7316749704464405,0.5974909560944145,0.044129491494630795,0.09549094184704053,0.03865892661039199,2.5,3,0.6,0.37456190867955574,138.8142433166504,7917.0,168.0,20.631818181818176,27.327272727272724,0.5727272727272728,22.61538461538462,25.5,0.13846153846153847
ch20_URA7_URA8_002_hyperstack_crop_12,1,21,3,49,690.0,1.5613953606039794,2.2409538607854933,1.7450405099178485,2.7705067519892674,-4.751263480685905e-05,58.18064179177462,4.7038555809527125,0.27585515256708376,0.03611976690784153,0.11609341082937805,0.025335285557761673,3.142857142857143,5,1.2,0.3455485230170498,146.74658784412202,166017.0,221.0,19.767647058823528,15.46176470588235,0.5147058823529413,15.407142857142857,13.735714285714286,0.14999999999999997
ch20_URA7_URA8_002_hyperstack_crop_12,5,16,1,36,525.0,1.3830800278394486,2.004593887237729,1.552211384467745,2.1585680132932574,-0.0001611069839608961,34.53708821269212,0.9009994450608734,0.08312516007781007,0.03235737275111102,0.07303138054658054,0.015357037404167714,3.75,5,1.2,0.4086065873511907,145.52985954284668,106856.0,183.0,14.699999999999998,25.2,0.14999999999999997,14.669999999999998,25.98,0.6
ch20_URA7_URA8_002_hyperstack_crop_13,2,8,8,25,255.0,0.9923736491057771,1.2641403545339145,1.040581213829433,1.4866566949706197,-0.00029364938716670196,11.893253559764958,0.5917329879211458,0.14511973399102857,0.028973252009539093,0.054891391955722235,0.01913794304143374,3.5,5,1.2,0.7759903846153846,163.23977661132812,31947.0,188.0,21.15,14.399999999999999,0.75,21.184615384615388,14.976923076923079,0.8769230769230768
ch20_URA7_URA8_002_hyperstack_crop_13,6,3,2,4,30.0,1.8056308887250998,2.0342826479474954,1.890819961584178,5.221467308559222,0.015863145585059028,15.664401925677668,0.25960872847128935,0.25075943246567345,0.03450966608628336,0.042643018223020225,0.00813335213673687,2.3333333333333335,3,0.6,0.13296842827728206,149.61797587076822,17618.0,174.0,19.093548387096774,23.77741935483871,0.08709677419354837,19.334042553191484,23.699999999999996,0.14680851063829783
ch20_URA7_URA8_002_hyperstack_crop_14,2,11,3,13,150.0,2.9162508986059383,4.094914610070707,3.3870860071297644,6.7662271904466085,0.016352291931395965,74.4284990949127,2.848647122220309,0.22820382719529092,0.0832193791322793,0.20247478387144627,0.06880239176756102,4.909090909090909,5,1.2,0.5085091137977086,196.92500998757103,365844.0,333.0,22.984615384615378,18.34038461538461,0.39230769230769214,20.475362318840578,16.992753623188403,0.44057971014492764
ch20_URA7_URA8_002_hyperstack_crop_15,2,48,2,49,705.0,2.754551086764348,7.15339899450304,2.954529090028093,4.164850701639625,-0.0011349263044944855,199.912833678702,1.2166714148838438,0.034266798882367944,0.05036289098661122,0.19875546764740154,0.03460860981572726,4.895833333333333,5,1.2,0.47231150452085463,147.00695419311523,515093.0,192.0,18.167441860465118,19.043023255813953,0.5093023255813954,17.196428571428573,19.757142857142856,0.6749999999999998
ch20_URA7_URA8_002_hyperstack_crop_16,4,2,10,38,420.0,0.8975822940237501,1.067296621222506,0.8977406914475874,1.1314841124055737,0.0008081634628512183,2.2629682248111473,2.4794244465766275,1.0,0.005903391539468161,0.005903391539468161,0.0,2.5,3,0.6,0.6098901098901099,163.4532928466797,5294.0,184.0,20.871428571428574,17.357142857142858,0.942857142857143,22.811538461538458,18.749999999999996,0.2769230769230769
ch20_URA7_URA8_002_hyperstack_crop_16,8,5,28,49,315.0,1.9380498618706041,3.450552183246383,2.1483412784371487,4.575843917746402,0.0007134040069549207,22.87921958873201,1.756191131642203,0.22178860424669605,0.06511737002732437,0.12483803698234013,0.04301636487959159,3.2,5,1.2,0.19411809975520197,154.55174255371094,49157.0,230.0,23.232000000000003,28.848,0.07200000000000001,22.95263157894737,27.121052631578948,0.22631578947368422
ch20_URA7_URA8_002_hyperstack_crop_17,2,15,32,46,210.0,2.898872268649081,3.9286714429082843,3.181705699689422,5.337159107111173,0.0066533885999199354,80.05738660666759,2.7454184313654713,0.2070823922386239,0.06313149544204442,0.16746246724238614,0.0442011492846736,3.6666666666666665,4,0.8999999999999999,0.28342792415953005,151.54410909016926,264417.0,199.0,25.37,14.88,0.13999999999999999,25.415625,17.625,0.15468749999999998
ch20_URA7_URA8_002_hyperstack_crop_17,5,42,3,49,690.0,2.318569778892443,4.350100029755474,2.575895358069,5.133415666658554,-8.38987737475737e-05,215.60345799965927,1.161512233917195,0.02950731304395135,0.05917722775454611,0.1314566478436792,0.03050831105908797,3.9285714285714284,5,1.2,0.36438827992971445,151.41418384370348,559313.0,243.0,20.2,18.583333333333332,0.16666666666666663,19.157943925233642,18.17663551401869,0.4794392523364487
ch20_URA7_URA8_002_hyperstack_crop_18,7,25,7,49,630.0,3.0260703545563,4.9927425709832445,3.351088536362477,6.147001736879686,0.0031293358836026373,153.67504342199214,0.699848039482642,0.028397159276869616,0.04853851825764104,0.11098364730364964,0.027102523249789748,3.48,5,1.2,0.2927676869142315,146.0285217285156,301689.0,197.0,22.122222222222224,20.38888888888889,0.15555555555555553,21.69402985074627,20.923880597014925,0.29776119402985074
ch20_URA7_URA8_002_hyperstack_crop_19,1,4,46,49,45.0,1.865546923973373,2.1944845364325345,2.1361887105045243,2.9098963306160455,0.016471947960240485,11.639585322464182,1.1691887937056729,0.5031692288755766,0.051636649664608576,0.05985193840558409,0.006215432013516069,4.25,5,1.2,0.3532764223728079,193.80038452148438,57120.0,317.0,17.983636363636364,16.734545454545458,0.31090909090909086,17.138461538461534,15.93076923076923,0.39230769230769225
ch20_URA7_URA8_002_hyperstack_crop_19,4,5,5,39,510.0,2.10301545232534,3.871399355894879,2.097230335798245,3.1119041461463604,0.0019038533717651747,15.559520730731801,1.5871991631272824,0.3442033770808023,0.03529965447548024,0.09809661273783961,0.03694526446690451,1.8,3,0.6,0.09448405253283301,168.58804626464843,19659.0,195.0,19.32,22.56,0.0,18.034615384615385,23.480769230769226,0.13846153846153844
ch20_URA7_URA8_002_hyperstack_crop_20,6,2,48,49,15.0,1.0498006215150695,1.2903470881715955,1.1428771017214208,1.9750637057543015,0.03207286222087012,3.950127411508603,0.385812859427984,1.0,0.02572085729519893,0.02572085729519893,0.0,1.5,2,0.3,0.056249999999999994,159.59375,4144.0,182.0,18.262499999999996,24.24375,0.11249999999999999,18.419999999999998,23.910000000000004,0.0
ch20_URA7_URA8_002_hyperstack_crop_21,1,3,32,41,135.0,1.5011298010435095,1.8978821467243867,1.5845685276165244,2.593302735557715,0.00263139402349421,7.779908206673145,0.9194341295903257,0.91973484291374,0.007729955872878444,0.008314902531280777,0.0005849466584023329,3.6666666666666665,4,0.8999999999999999,0.7788322842905847,143.99261474609375,13814.0,165.0,16.148780487804878,9.292682926829269,0.7756097560975608,16.616129032258062,10.074193548387095,0.6483870967741934
ch20_URA7_URA8_002_hyperstack_crop_21,2,18,3,20,255.0,1.7113667258736323,2.1086927451821733,1.9796197601843122,2.806230057584221,-0.0025348820943140423,50.512141036515985,2.8600926918669,0.21430595956508344,0.052336620945069016,0.22178300012320631,0.050522202617876266,4.666666666666667,5,1.2,0.4776238403958928,165.35306294759116,196706.0,233.0,19.203614457831325,12.80602409638554,0.5277108433734942,17.729411764705883,15.252941176470586,0.38823529411764696
ch20_URA7_URA8_002_hyperstack_crop_21,5,4,5,11,90.0,1.701295635196944,2.2934649870422703,1.8917705508078684,4.545901603697304,0.013990430419113638,18.183606414789217,2.23463275794967,0.8101791089553295,0.04934602887815542,0.0775604901327321,0.027562531535642792,3.5,4,0.8999999999999999,0.2979166666666666,149.11698532104492,32138.0,187.0,17.716666666666665,23.33333333333333,0.33333333333333326,19.145454545454545,25.051515151515147,0.33333333333333326
ch20_URA7_URA8_002_hyperstack_crop_22,6,2,8,24,240.0,1.4217850503150977,1.5,1.498341988279802,2.4308586541684667,0.0006517912473741865,4.861717308336933,0.3311910324872938,1.0,0.0013799626353637243,0.0013799626353637243,0.0,1.5,2,0.3,0.04374999999999999,155.97916412353516,4088.0,179.0,19.787499999999998,18.275,0.08749999999999998,19.95,18.0,0.0
ch20_URA7_URA8_002_hyperstack_crop_22,7,3,2,13,165.0,2.152166790827548,2.7189814154555605,2.185195434267252,4.683009835274821,-0.003080976460406505,14.049029505824464,2.11538159728027,0.8517940167598456,0.016040543281888576,0.026923675498018305,0.010883132216129729,1.6666666666666667,2,0.3,0.06802721088435375,155.0263875325521,13913.0,172.0,21.53333333333333,25.333333333333332,0.0,19.454545454545453,24.954545454545453,0.09999999999999999
ch20_URA7_URA8_002_hyperstack_crop_24,2,17,13,49,540.0,2.587502507868192,3.392467341291236,3.0339361712594295,6.071879306285755,0.0033576723140413714,103.22194820685783,2.14066267399018,0.14632555777593262,0.052354795170417884,0.0896624291098724,0.02348649280889252,4.470588235294118,5,1.2,0.4244751072262137,162.01060126809512,371713.0,228.0,15.799999999999997,13.949999999999998,0.09999999999999999,13.786466165413534,14.569172932330826,0.4804511278195489
ch20_URA7_URA8_002_hyperstack_crop_24,6,3,24,27,45.0,1.2133188496299046,1.601203499863824,1.2385740502125473,3.4707764264807754,-0.009192316246118592,10.412329279442327,2.201682218631172,0.5545777390119416,0.116887633533259,0.202882834277433,0.085995200744174,2.3333333333333335,4,0.8999999999999999,0.1633333333333333,148.73015848795572,13494.0,179.0,16.474285714285713,21.754285714285725,0.38999999999999985,17.025,23.849999999999998,0.0
ch20_URA7_URA8_002_hyperstack_crop_25,1,30,6,46,600.0,1.866163336429129,3.9495699440108614,2.20417058778293,3.5460602988468892,-0.0002732449698164661,106.38180896540668,1.6747880641107353,0.056163428839922994,0.0552472763953243,0.23810920847491424,0.04417439802157328,3.8666666666666667,5,1.2,0.35732977254533616,146.56942749023438,278827.0,207.0,20.983333333333334,12.100000000000001,0.1333333333333333,20.918181818181814,13.772727272727273,0.0818181818181818
ch20_URA7_URA8_002_hyperstack_crop_26,3,9,6,23,255.0,1.4066748885878413,1.9925573216779622,1.605044919404148,2.1702522273442555,-0.0041166599219447,19.5322700460983,4.13061662488379,0.4216888325611543,0.06277012301223638,0.1436615513590482,0.047171145986229915,3.3333333333333335,5,1.2,0.31731792168561507,154.92911275227866,73853.0,218.0,18.16194690265487,13.869026548672565,0.5176991150442478,22.21764705882353,13.182352941176472,0.14117647058823526
ch20_URA7_URA8_002_hyperstack_crop_26,4,31,3,42,585.0,1.8453797102829887,4.8143104070052125,2.09909357311516,3.258512756888089,-0.0011323588751759978,101.01389546353076,0.8667213657744725,0.024332635445871137,0.07001650975305308,0.21674723014591832,0.05073007209366931,3.4838709677419355,5,1.2,0.30417352774232626,153.95496786794354,307144.0,223.0,19.18448275862069,21.09310344827586,0.22241379310344825,18.407142857142862,20.721428571428568,0.1285714285714286
ch20_URA7_URA8_002_hyperstack_crop_27,1,2,6,34,420.0,1.7672213670670955,1.8633571083263512,1.9546048824974158,2.868821722033786,0.0004577892440916934,5.737643444067572,1.4902055227383921,1.0,0.0035481083874723623,0.0035481083874723623,0.0,2.0,2,0.3,0.08875,142.64583587646484,6680.0,162.0,19.68,17.0325,0.1275,19.55,15.549999999999997,0.049999999999999996
ch20_URA7_URA8_002_hyperstack_crop_27,5,5,9,22,195.0,1.4424712883000848,1.9413980311981212,1.5786929247712256,3.4754780179379017,-0.005501837648143987,17.37739008968951,2.3176897169349338,0.3532056715583688,0.028984925489393,0.04186870768399197,0.012354072992237848,2.6,4,0.8999999999999999,0.15019172755708862,143.85511169433593,18273.0,166.0,20.602325581395352,23.14883720930232,0.23720930232558143,22.9125,23.2875,0.11249999999999999
ch20_URA7_URA8_002_hyperstack_crop_28,4,14,6,49,645.0,1.999741370491167,3.6642778205866673,2.0068866542709536,3.684630436956685,0.0012733166723011807,51.58482611739359,2.7129367927887076,0.23888017873093798,0.028125089293786758,0.10894297328681392,0.026140366438817054,1.8571428571428572,3,0.6,0.0713893562047315,146.90207999093192,44435.0,171.0,20.733333333333334,26.03333333333333,0.03333333333333333,18.05625,25.59375,0.0375
ch20_URA7_URA8_002_hyperstack_crop_29,2,8,5,47,630.0,0.9598251458315381,1.5682636945842796,1.0508933012493171,1.6601410028374775,0.00029290400702683606,13.28112802269982,3.7554552157562786,0.7031965246479794,0.030990322334899283,0.10556186585571536,0.03313669786064797,2.75,4,0.8999999999999999,0.2376498800495279,153.96294593811035,25697.0,184.0,12.874999999999998,13.85,0.125,13.371428571428572,17.571428571428573,0.21428571428571427
ch20_URA7_URA8_002_hyperstack_crop_29,3,34,4,46,630.0,3.3860508695481535,4.946748391110604,3.8141054215049377,7.989060484483211,0.002436548028855049,271.6280564724292,2.4980732402792762,0.07740312652843276,0.05180120103923214,0.15811773966257456,0.03826001780886329,3.6470588235294117,5,1.2,0.2899578828000838,158.1879855885225,849156.0,230.0,18.111111111111114,16.966666666666665,0.1222222222222222,16.448076923076925,18.819230769230767,0.3288461538461538
ch20_URA7_URA8_002_hyperstack_crop_30,3,6,36,49,195.0,1.9147795134721575,2.811651027768436,1.9190222120573326,4.026849302283218,-0.004051554781172465,24.161095813699312,3.684811104276113,0.598976548065738,0.06951349212378966,0.22263786644516237,0.08001724185389025,2.6666666666666665,4,0.8999999999999999,0.1839401973157825,151.96209971110025,32479.0,185.0,17.033333333333335,20.1,0.0,15.954545454545455,16.58181818181818,0.19090909090909092
ch20_URA7_URA8_002_hyperstack_crop_31,5,3,13,49,540.0,2.11473781304355,3.567433855979148,2.1420144293111476,3.0897280339944273,8.525453151298758e-06,9.269184101983281,2.163616067057875,0.36074281042238104,0.01625125317467892,0.026540169649376492,0.010288916474697572,2.3333333333333335,3,0.6,0.14700680272108843,145.21836853027344,9914.0,173.0,17.5,20.32,0.04,18.33673469387755,22.304081632653062,0.25102040816326526
ch20_URA7_URA8_002_hyperstack_crop_31,6,5,17,46,435.0,1.4709239094276951,2.2128718392934643,1.6031311101463275,3.278830006809006,-0.002866625738487883,16.39415003404503,0.08277038434400763,0.02822800803761036,0.025045433745599435,0.049448296139345066,0.02114713503653441,2.2,3,0.6,0.13591397849462364,142.8931854248047,16631.0,161.0,15.880645161290323,28.354838709677413,0.10645161290322579,15.85,28.425,0.075
ch20_URA7_URA8_002_hyperstack_crop_32,3,10,40,49,135.0,2.9949710755103482,3.8080657325405967,3.4296220670711994,6.232449268549147,0.004212888245516429,62.32449268549147,2.3930787166467655,0.3348823301226347,0.05293354536116246,0.12467314423676026,0.03536365294764088,4.9,5,1.2,0.4583438774746402,172.72235565185548,231140.0,235.0,14.065116279069766,15.03488372093023,0.35581395348837197,11.8125,14.228124999999999,0.3968749999999999
ch20_URA7_URA8_002_hyperstack_crop_32,4,5,26,36,150.0,1.5089998520809105,2.0974513701772786,1.6918462765101467,3.597075055864772,-0.00463715197804779,17.98537527932386,4.544184261277101,0.733927952501125,0.0432031998583828,0.08424250088562062,0.024555805879050072,3.2,4,0.8999999999999999,0.2615974025974025,163.1267852783203,39858.0,225.0,25.46590909090909,15.027272727272724,0.2522727272727272,20.942857142857143,14.599999999999998,0.15714285714285708
ch20_URA7_URA8_002_hyperstack_crop_32,7,2,28,33,75.0,1.06733821107316,1.3625191485730204,1.1358443046179991,1.8040496206400531,-0.007871491666662945,3.6080992412801063,2.9143462523812573,1.0,0.0388579500317501,0.0388579500317501,0.0,2.5,3,0.6,0.2636170212765957,154.55850982666016,8664.0,183.0,19.404255319148934,23.195744680851064,0.28723404255319146,17.759999999999998,20.79,0.23999999999999994
ch20_URA7_URA8_002_hyperstack_crop_32,8,2,10,18,120.0,0.9531928511456684,1.2397190356246688,0.9314789452281063,1.3810798338885633,-0.004775436407983338,2.7621596677771265,2.5773363649103485,1.0,0.02147780304091957,0.02147780304091957,0.0,2.0,2,0.3,0.06286764705882353,147.29044342041016,3704.0,162.0,18.26470588235294,26.470588235294116,0.08823529411764706,20.175,28.2,0.0375
ch20_URA7_URA8_002_hyperstack_crop_33,6,31,11,49,570.0,2.6547789448219583,4.639708916120607,2.891340929795947,6.26099296387133,0.004105217766097133,194.09078188001124,2.984146104078708,0.10318542105710655,0.05422253818273034,0.13971179242817813,0.0335441716884946,3.4516129032258065,5,1.2,0.2917903094364534,159.78986087922127,557222.0,242.0,20.258823529411764,18.07058823529412,0.10588235294117647,17.350267379679146,18.65133689839572,0.4347593582887701
ch20_URA7_URA8_002_hyperstack_crop_35,3,20,8,42,510.0,1.763788445915195,3.290435534029928,1.8826462016791434,3.347063146650659,0.0036975402085349346,66.94126293301318,3.5422865027864714,0.17649963764747587,0.03822388777739258,0.07941386684217619,0.02082762228917483,2.45,4,0.8999999999999999,0.17458631398304622,143.89025497436523,95764.0,184.0,19.3125,12.700000000000001,0.4749999999999999,17.94324324324324,15.948648648648646,0.1297297297297297
ch20_URA7_URA8_002_hyperstack_crop_36,1,19,1,23,330.0,1.4704519476174505,4.02615430289997,1.629671956233114,2.6073646569855944,-0.0011448645169561818,49.539928482726296,1.0136211741155468,0.055007804278612946,0.05862162793179166,0.1152768799687346,0.023762011450747945,3.736842105263158,5,1.2,0.3631403366011908,155.26052615517065,134675.0,202.0,20.87307692307692,12.634615384615383,0.14999999999999997,20.4375,13.537499999999998,0.0
ch20_URA7_URA8_002_hyperstack_crop_36,3,16,6,27,315.0,1.1094662609090007,1.8284807011001099,1.2011694533122586,1.9108073396454324,-0.00044067663934259436,30.572917434326918,7.197875607796106,0.5471851876544759,0.03527689944600556,0.06606088194579897,0.01566771576672488,2.6875,4,0.8999999999999999,0.18839333426430196,151.86917400360107,59910.0,192.0,22.585714285714285,17.24285714285714,0.14285714285714285,20.325,24.075,0.0
ch20_URA7_URA8_002_hyperstack_crop_37,3,13,14,49,525.0,1.9950599765679233,3.4574838990978702,2.1879508361222784,3.9455677583478184,0.003858344617712913,51.29238085852164,1.8917852214766817,0.11752785076865112,0.05815938845098877,0.1107090697106642,0.028511074561957495,2.4615384615384617,4,0.8999999999999999,0.1558627800018682,164.3018305851863,114866.0,218.0,16.968749999999996,19.8375,0.13124999999999998,16.28041237113402,21.596907216494845,0.22886597938144332
ch20_URA7_URA8_002_hyperstack_crop_38,1,42,2,46,660.0,2.1480624949084373,3.9012546014832603,2.455132121195131,4.133767654326045,0.0011334818960591964,173.61824148169387,0.3518022070701215,0.010071777740104551,0.053579874284769353,0.19341147845978537,0.04131532291410937,3.2142857142857144,5,1.2,0.26486866529023173,153.0993379865374,383936.0,276.0,11.775,15.150000000000004,0.17500000000000002,11.446153846153845,15.265384615384615,0.12692307692307692
ch20_URA7_URA8_002_hyperstack_crop_38,2,38,2,41,585.0,1.6513678551405924,2.8001470316371644,1.926162290333928,2.903867387325564,-0.0008750747629475093,110.34696071837143,2.0651521481628774,0.09455443548117828,0.03717213398781688,0.06887866309430041,0.014761465701038777,3.8684210526315788,5,1.2,0.32601106310236344,165.82257843017578,368266.0,302.0,26.08888888888889,16.477777777777778,0.13333333333333333,27.450000000000003,14.924999999999997,0.09999999999999999
ch20_URA7_URA8_002_hyperstack_crop_38,3,2,43,48,75.0,1.0253462599932592,1.1742364245130776,1.115977279873626,1.6436775542874185,-0.003970404387195159,3.287355108574837,2.627584706320406,1.0,0.035034462750938744,0.035034462750938744,0.0,2.0,2,0.3,0.08958333333333333,139.25694274902344,4631.0,159.0,19.75,10.7875,0.1125,18.333333333333332,13.0,0.06666666666666667
ch20_URA7_URA8_002_hyperstack_crop_38,4,21,5,33,420.0,1.190892226115971,1.6510872551067695,1.3189315350388904,2.4844412211022098,-0.0010378686231845504,52.17326564314641,3.8579416161359292,0.2914185732054731,0.034248246700852594,0.06403516230831698,0.014973020200804439,3.380952380952381,4,0.8999999999999999,0.2780269401101001,158.42964971633185,118440.0,234.0,21.17027027027027,20.14864864864865,0.2837837837837837,18.27,22.68,0.03
ch20_URA7_URA8_002_hyperstack_crop_40,2,4,4,48,660.0,1.1485020448302061,1.6414697688179687,1.1900228008880256,2.5553858266437564,3.847393495054962e-05,10.221543306575025,0.3651483716701096,0.24204098709122296,0.014926648427481358,0.04060513231067276,0.018202499791572638,2.5,3,0.6,0.21291666666666662,156.5591278076172,14146.0,181.0,23.099999999999998,17.200000000000003,0.13333333333333333,22.766666666666666,17.133333333333336,0.2666666666666666
ch20_URA7_URA8_002_hyperstack_crop_40,3,4,6,47,615.0,1.5665049584112092,2.8285022751749254,1.793045997995858,2.9202088552574397,-0.0007285401906472706,11.680835421029759,1.4398260914269263,0.5360238203788986,0.042141439916608285,0.06980582607122637,0.029426457667325427,2.5,3,0.6,0.1837137330754352,149.70954132080078,25817.0,180.0,15.354545454545457,22.97727272727273,0.12272727272727271,14.299999999999999,21.999999999999996,0.2
ch20_URA7_URA8_002_hyperstack_crop_41,2,24,26,49,345.0,2.8389765838419136,4.497943911064526,3.2386984498135067,6.548005468474776,0.006394443955333691,157.15213124339462,2.070719287432979,0.12650415438714951,0.04744575322594928,0.10450635093240919,0.026129584526557698,4.041666666666667,5,1.2,0.3366842782310244,156.1007162729899,504026.0,207.0,15.75,17.2,0.25,17.34,18.519428571428573,0.38742857142857157
